created_at,pH,Relative_Humidity,Temperature,EC,N,P,K,temp,humidity
2023-02-15 20:00:00+05:30,2.9,70,18.3,99,146,10,14,28.5,18.8
2023-02-15 21:00:00+05:30,2.9,70,18.3,99,146,10,14,28.7,18.72
2023-02-15 22:00:00+05:30,2.9,70,18.3,99,146,10,14,24.8,34.09
2023-02-15 23:00:00+05:30,2.9,70,18.3,99,146,10,14,24,31.79
2023-02-16 00:00:00+05:30,2.9,70,18.3,99,146,10,14,19.9,38.63
2023-02-16 01:00:00+05:30,2.9,70,18.3,99,146,10,14,18.3,42.09
2023-02-16 02:00:00+05:30,2.9,70,18.3,99,146,10,14,17.2,44.8
2023-02-16 03:00:00+05:30,2.9,70,18.3,99,146,10,14,16.3,47.43
2023-02-16 04:00:00+05:30,2.9,70,18.3,99,146,10,14,15.8,48.63
2023-02-16 05:00:00+05:30,2.9,70,18.3,99,146,10,14,15.5,50.27
2023-02-16 06:00:00+05:30,2.9,70,18.3,99,146,10,14,14.8,52.95
2023-02-16 07:00:00+05:30,2.9,70,18.3,99,146,10,14,14.1,55.4
2023-02-16 08:00:00+05:30,2.9,70,18.3,99,146,10,14,13.9,56.13
2023-02-16 09:00:00+05:30,2.9,70,18.3,99,146,10,14,13.6,56.84
2023-02-16 10:00:00+05:30,2.9,70,18.3,99,146,10,14,13.2,57.53
2023-02-16 11:00:00+05:30,2.9,70,18.3,99,146,10,14,12.7,58.21
2023-02-16 12:00:00+05:30,2.9,70,18.3,99,146,10,14,12.2,60.57
2023-02-16 13:00:00+05:30,2.9,70,18.3,99,146,10,14,13.6,91.74
2023-02-16 14:00:00+05:30,2.9,70,18.3,99,146,10,14,15.3,53.09
2023-02-16 15:00:00+05:30,2.9,70,18.3,99,146,10,14,19.1,43.21
2023-02-16 16:00:00+05:30,2.9,70,18.3,99,146,10,14,23.1,56.18
2023-02-16 17:00:00+05:30,2.9,70,18.3,99,146,10,14,25.4,28.05
2023-02-16 18:00:00+05:30,2.9,70,18.3,99,146,10,14,27.2,23.69
2023-02-16 19:00:00+05:30,2.9,70,18.3,99,146,10,14,25.7,49.02
2023-02-16 20:00:00+05:30,2.9,70,18.3,99,146,10,14,29.3,19.96
2023-02-16 21:00:00+05:30,2.9,70,18.3,99,146,10,14,29.4,20.13
2023-02-16 22:00:00+05:30,2.9,70,18.3,99,146,10,14,25.6,52.95
2023-02-16 23:00:00+05:30,2.9,70,18.3,99,146,10,14,25.2,29.59
2023-02-17 00:00:00+05:30,2.9,70,18.3,99,146,10,14,21.4,36.97
2023-02-17 01:00:00+05:30,2.9,70,18.3,99,146,10,14,19.7,43.38
2023-02-17 02:00:00+05:30,2.9,70,18.3,99,146,10,14,18.9,47.83
2023-02-17 03:00:00+05:30,2.9,70,18.3,99,146,10,14,18.5,50.74
2023-02-17 04:00:00+05:30,2.9,70,18.3,99,146,10,14,17.6,54.42
2023-02-17 05:00:00+05:30,2.9,70,18.3,99,146,10,14,16.9,58.45
2023-02-17 06:00:00+05:30,2.9,70,18.3,99,146,10,14,16.4,60.75
2023-02-17 07:00:00+05:30,2.9,70,18.3,99,146,10,14,15.9,62.72
2023-02-17 08:00:00+05:30,2.9,70,18.3,99,146,10,14,15.5,64.78
2023-02-17 09:00:00+05:30,2.9,70,18.3,99,146,10,14,14.7,68.2
2023-02-17 10:00:00+05:30,2.9,70,18.3,99,146,10,14,14.1,70.42
2023-02-17 11:00:00+05:30,2.9,70,18.3,99,146,10,14,13.7,72.27
2023-02-17 12:00:00+05:30,2.9,70,18.3,99,146,10,14,13.2,74.66
2023-02-17 13:00:00+05:30,2.9,70,18.3,99,146,10,14,15.1,96.06
2023-02-17 14:00:00+05:30,2.9,70,18.3,99,146,10,14,16.5,61.6
2023-02-17 15:00:00+05:30,2.9,70,18.3,99,146,10,14,20.4,47.91
2023-02-17 16:00:00+05:30,2.9,70,18.3,99,146,10,14,22.4,52.46
2023-02-17 17:00:00+05:30,2.9,70,18.3,99,146,10,14,25.9,35.53
2023-02-17 18:00:00+05:30,2.9,70,18.3,99,146,10,14,27.7,30.69
2023-02-17 19:00:00+05:30,2.9,70,18.3,99,146,10,14,26.4,49.21
2023-02-17 20:00:00+05:30,2.9,70,18.3,99,146,10,14,29.3,24.75
2023-02-17 21:00:00+05:30,2.9,70,18.3,99,146,10,14,29.1,24.36
2023-02-17 22:00:00+05:30,2.9,70,18.3,99,146,10,14,23.2,72.11
2023-02-17 23:00:00+05:30,2.9,70,18.3,99,146,10,14,24.9,36.96
2023-02-18 00:00:00+05:30,2.9,70,18.3,99,146,10,14,20.5,45.73
2023-02-18 01:00:00+05:30,2.9,70,18.3,99,146,10,14,18.8,51.51
2023-02-18 02:00:00+05:30,2.9,70,18.3,99,146,10,14,18.1,52.74
2023-02-18 03:00:00+05:30,2.9,70,18.3,99,146,10,14,17.6,54.06
2023-02-18 04:00:00+05:30,2.9,70,18.3,99,146,10,14,17,55.01
2023-02-18 05:00:00+05:30,2.9,70,18.3,99,146,10,14,16.5,56.4
2023-02-18 06:00:00+05:30,2.9,70,18.3,99,146,10,14,16.1,57.47
2023-02-18 07:00:00+05:30,2.9,70,18.3,99,146,10,14,15.5,59.71
2023-02-18 08:00:00+05:30,2.9,70,18.3,99,146,10,14,14.8,62.04
2023-02-18 09:00:00+05:30,2.9,70,18.3,99,146,10,14,14.2,64.49
2023-02-18 10:00:00+05:30,2.9,70,18.3,99,146,10,14,13.9,65.76
2023-02-18 11:00:00+05:30,2.9,70,18.3,99,146,10,14,13.5,66.12
2023-02-18 12:00:00+05:30,2.9,70,18.3,99,146,10,14,13.3,65.63
2023-02-18 13:00:00+05:30,2.9,70,18.3,99,146,10,14,14.6,99.6
2023-02-18 14:00:00+05:30,2.9,70,18.3,99,146,10,14,16.9,52.42
2023-02-18 15:00:00+05:30,2.9,70,18.3,99,146,10,14,21.2,38.47
2023-02-18 16:00:00+05:30,2.9,70,18.3,99,146,10,14,19.9,79.25
2023-02-18 17:00:00+05:30,2.9,70,18.3,99,146,10,14,28.1,20.66
2023-02-18 18:00:00+05:30,2.9,70,18.3,99,146,10,14,30.1,17.02
2023-02-18 19:00:00+05:30,2.9,70,18.3,99,146,10,14,25.9,48.13
2023-02-18 20:00:00+05:30,2.9,70,18.3,99,146,10,14,32.2,13.08
2023-02-18 21:00:00+05:30,2.9,70,18.3,99,146,10,14,32.6,12.43
2023-02-18 22:00:00+05:30,2.9,70,18.3,99,146,10,14,25.3,62.68
2023-02-18 23:00:00+05:30,2.9,70,18.3,99,146,10,14,28.8,17.33
2023-02-19 00:00:00+05:30,2.9,70,18.3,99,146,10,14,23.3,23.49
2023-02-19 01:00:00+05:30,2.9,70,18.3,99,146,10,14,20.7,28.73
2023-02-19 02:00:00+05:30,2.9,70,18.3,99,146,10,14,19.1,31.5
2023-02-19 03:00:00+05:30,2.9,70,18.3,99,146,10,14,17.9,33.72
2023-02-19 04:00:00+05:30,2.9,70,18.3,99,146,10,14,17.4,34.55
2023-02-19 05:00:00+05:30,2.9,70,18.3,99,146,10,14,17.4,34.31
2023-02-19 06:00:00+05:30,2.9,70,18.3,99,146,10,14,16.9,35.66
2023-02-19 07:00:00+05:30,2.9,70,18.3,99,146,10,14,16.1,38.07
2023-02-19 08:00:00+05:30,2.9,70,18.3,99,146,10,14,15.4,41.85
2023-02-19 09:00:00+05:30,2.9,70,18.3,99,146,10,14,14.5,47.6
2023-02-19 10:00:00+05:30,2.9,70,18.3,99,146,10,14,14.2,53.53
2023-02-19 11:00:00+05:30,2.9,70,18.3,99,146,10,14,13.9,58.51
2023-02-19 12:00:00+05:30,2.9,70,18.3,99,146,10,14,13.9,61.83
2023-02-19 13:00:00+05:30,2.9,70,18.3,99,146,10,14,15.3,98.31
2023-02-19 14:00:00+05:30,2.9,70,18.3,99,146,10,14,17.1,51.76
2023-02-19 15:00:00+05:30,2.9,70,18.3,99,146,10,14,20.8,39.97
2023-02-19 16:00:00+05:30,2.9,70,18.3,99,146,10,14,22.7,72.94
2023-02-19 17:00:00+05:30,2.9,70,18.3,99,146,10,14,26.6,24.71
2023-02-19 18:00:00+05:30,2.9,70,18.3,99,146,10,14,29.2,19.52
2023-02-19 19:00:00+05:30,2.9,70,18.3,99,146,10,14,27.1,52.99
2023-02-19 20:00:00+05:30,2.9,70,18.3,99,146,10,14,30.9,14.92
2023-02-19 21:00:00+05:30,2.9,70,18.3,99,146,10,14,30.8,14.07
2023-02-19 22:00:00+05:30,2.9,70,18.3,99,146,10,14,26,58.32
2023-02-19 23:00:00+05:30,2.9,70,18.3,99,146,10,14,26.6,21.17
2023-02-20 00:00:00+05:30,2.9,70,18.3,99,146,10,14,22.4,25.16
2023-02-20 01:00:00+05:30,2.9,70,18.3,99,146,10,14,20.3,32.3
2023-02-20 02:00:00+05:30,2.9,70,18.3,99,146,10,14,19.1,37.86
2023-02-20 03:00:00+05:30,2.9,70,18.3,99,146,10,14,18.6,40.17
2023-02-20 04:00:00+05:30,2.9,70,18.3,99,146,10,14,18.7,39.92
2023-02-20 05:00:00+05:30,2.9,70,18.3,99,146,10,14,17.7,41.92
2023-02-20 06:00:00+05:30,2.9,70,18.3,99,146,10,14,17.6,41.6
2023-02-20 07:00:00+05:30,2.9,70,18.3,99,146,10,14,16.9,43.18
2023-02-20 08:00:00+05:30,2.9,70,18.3,99,146,10,14,16.4,45.2
2023-02-20 09:00:00+05:30,2.9,70,18.3,99,146,10,14,16.3,46.13
2023-02-20 10:00:00+05:30,2.9,70,18.3,99,146,10,14,15.8,47.96
2023-02-20 11:00:00+05:30,2.9,70,18.3,99,146,10,14,15.6,47.57
2023-02-20 12:00:00+05:30,2.9,70,18.3,99,146,10,14,15.7,46.61
2023-02-20 13:00:00+05:30,2.9,70,18.3,99,146,10,14,17,88
2023-02-20 14:00:00+05:30,4.433,64.667,20.1,157,224,15.333,22,18.6,41.31
2023-02-20 15:00:00+05:30,5.2,62.122,20.987,186.49,262.867,18,26,22.4,32.45
2023-02-20 16:00:00+05:30,5.2,63,20.88,190.816,262.571,18,26,24.9,54.84
2023-02-20 17:00:00+05:30,5.185,63,20.8,194,264.68,18,26,28.4,19.88
2023-02-20 18:00:00+05:30,5.104,63,20.771,194,262.169,18,25.805,30.2,16.45
2023-02-20 19:00:00+05:30,5.1,63,20.6,194,257.854,18,25,27.4,51.73
2023-02-20 20:00:00+05:30,5.089,63,20.6,194,256.657,18,25,31.9,12.56
2023-02-20 21:00:00+05:30,5,63,20.615,194,253.478,17.836,25,32.3,11.75
2023-02-20 22:00:00+05:30,4.982,63,20.663,194,250.388,17,24.816,25.8,66.72
2023-02-20 23:00:00+05:30,4.88,63,20.5,193.208,246.354,17,24,29.6,15.51
2023-02-21 00:00:00+05:30,4.796,63,20.5,190,243.058,17,23.799,25.2,22.67
2023-02-21 01:00:00+05:30,4.779,63,20.5,189.162,238.581,16.791,23,23,27.77
2023-02-21 02:00:00+05:30,4.684,63,20.469,186,236.378,16,23,21.6,29.61
2023-02-21 03:00:00+05:30,4.6,63,20.3,185.396,232.396,16,23,20.5,31.24
2023-02-21 04:00:00+05:30,4.581,63,20.319,181.247,229.102,16,22.812,19.9,32.65
2023-02-21 05:00:00+05:30,4.488,63,20.333,178,229.167,16,22,19.6,35.19
2023-02-21 06:00:00+05:30,4.4,63,19.982,177.278,224.639,15.82,22,18.2,38.68
2023-02-21 07:00:00+05:30,4.385,63,19.9,174,222.351,15,21.845,16.2,43.59
2023-02-21 08:00:00+05:30,4.3,63,19.9,173.267,218.45,15,21,15.3,46.17
2023-02-21 09:00:00+05:30,4.3,63,19.9,170,215.861,15,21,15.5,45.26
2023-02-21 10:00:00+05:30,4.3,63,19.9,170,215,15,21,15.5,43.69
2023-02-21 11:00:00+05:30,4.3,63,19.9,170,215,15,21,14.5,46.6
2023-02-21 12:00:00+05:30,4.32,63,19.847,172.412,216.332,15,21.201,14.6,45.01
2023-02-21 13:00:00+05:30,4.419,63,19.615,183.485,222.928,15.186,22,17.8,93.71
2023-02-21 14:00:00+05:30,4.511,63,19.689,190.917,227.458,16,22.115,19.7,34
2023-02-21 15:00:00+05:30,4.6,63,19.6,198.751,231.376,16,23,24.3,27.17
2023-02-21 16:00:00+05:30,4.6,63,19.6,202,233,16,23,25.7,57.55
2023-02-21 17:00:00+05:30,4.6,63,19.6,203.333,233,16,23,29.3,21.26
2023-02-21 18:00:00+05:30,4.6,63,19.6,210,233,16,23,30.6,17.76
2023-02-21 19:00:00+05:30,4.579,63,19.582,209.489,231.34,16,22.793,29.1,42.03
2023-02-21 20:00:00+05:30,4.484,63,19.578,206,224.364,15.841,22,31.8,12.09
2023-02-21 21:00:00+05:30,4.382,63,19.47,205.278,220.16,15,21.82,31.6,11.44
2023-02-21 22:00:00+05:30,4.281,63,19.3,202,215.449,15,21,25.8,58.39
2023-02-21 23:00:00+05:30,4.186,63,19.3,201.241,212.815,14.81,20.81,27.8,15.9
2023-02-22 00:00:00+05:30,4.084,63,19.3,197.372,207.215,14,20,22.7,19.02
2023-02-22 01:00:00+05:30,3.984,63,19.296,193.372,202.251,14,19.88,20.4,21.25
2023-02-22 02:00:00+05:30,3.9,63,19.282,189.271,197.578,13.943,19,18.7,23.27
2023-02-22 03:00:00+05:30,3.884,63,19.184,186,195.211,13.842,19,17.3,27.57
2023-02-22 04:00:00+05:30,3.78,63,19.06,185.196,190.259,13,18.799,17,31.58
2023-02-22 05:00:00+05:30,3.7,63,18.9,182,187,13,18,16.3,39.51
2023-02-22 06:00:00+05:30,3.676,63,18.888,181.047,186.166,12.881,17.881,15.2,45.5
2023-02-22 07:00:00+05:30,3.5,63,18.783,173.303,179.313,12,17,14.6,48.64
2023-02-22 08:00:00+05:30,3.487,63,18.7,170,175.596,12,17,14,51.28
2023-02-22 09:00:00+05:30,3.4,63,18.701,170,172.749,12,17,13.6,53.37
2023-02-22 10:00:00+05:30,3.4,63,18.7,170,172,12,17,13.2,55.56
2023-02-22 11:00:00+05:30,3.4,63,18.675,170.751,172.127,12,17,12.5,61.5
2023-02-22 12:00:00+05:30,3.416,63,18.584,175.292,173.323,12,17,12.1,65.36
2023-02-22 13:00:00+05:30,3.5,63,18.5,182.718,175.754,12,17,14.6,79.62
2023-02-22 14:00:00+05:30,3.515,63.149,18.5,186.598,179.428,12,17.149,17.4,50.44
2023-02-22 15:00:00+05:30,3.6,64,18.484,190.78,182.235,12.195,18,22,38.17
2023-02-22 16:00:00+05:30,3.6,64,18.412,194.92,183,13,18,24.7,41.35
2023-02-22 17:00:00+05:30,3.604,64,18.467,202,183.233,13,18,27.8,20.29
2023-02-22 18:00:00+05:30,3.6,64,18.3,202,183.802,13,18,29.2,14.45
2023-02-22 19:00:00+05:30,3.6,64,18.319,202,182.444,12.815,18,26.7,47.73
2023-02-22 20:00:00+05:30,3.582,64,18.385,201.273,179.136,12,17.818,29.4,12.24
2023-02-22 21:00:00+05:30,3.481,64,18.301,198,174.607,12,17,29.5,11.9
2023-02-22 22:00:00+05:30,3.384,64,18.286,197.168,171.68,11.98,16.792,24.4,53.39
2023-02-22 23:00:00+05:30,3.282,64,18.202,193.286,166.622,11.821,16,26.9,15.24
2023-02-23 00:00:00+05:30,3.2,64,18.2,189.5,164.375,11,16,21.1,23.58
2023-02-23 01:00:00+05:30,3.182,64,18.2,185.281,159.472,11,15.82,18.9,27.62
2023-02-23 02:00:00+05:30,3.081,64,18.181,181.239,156.62,11,15,17.5,30.37
2023-02-23 03:00:00+05:30,2.985,64,18.115,177.146,154.146,10.787,15,16.3,32.3
2023-02-23 04:00:00+05:30,2.9,64,18.184,173.209,150.225,10,14.802,15.2,34.91
2023-02-23 05:00:00+05:30,2.9,64,18.065,169.306,146.48,10,14,14.5,38.15
2023-02-23 06:00:00+05:30,2.878,64,17.885,166,143.411,10,14,14,41.44
2023-02-23 07:00:00+05:30,2.789,64,17.8,165.553,140.665,9.888,13.888,13.6,42.53
2023-02-23 08:00:00+05:30,2.7,64,17.8,162,137.783,9,13,13.2,43.34
2023-02-23 09:00:00+05:30,2.7,64,17.8,161.281,136.641,9,13,12.8,44.49
2023-02-23 10:00:00+05:30,2.7,64,17.781,158.762,135,9,13,12.4,45.02
2023-02-23 11:00:00+05:30,2.7,64,17.681,162.754,135.566,9,13,12,45.89
2023-02-23 12:00:00+05:30,2.7,64,17.6,166,138,9,13,11.5,48.46
2023-02-23 13:00:00+05:30,2.735,64,17.565,168.771,139.212,9.173,13.173,16.5,76.04
2023-02-23 14:00:00+05:30,2.917,64,17.383,183.654,146.006,10,14,16.2,39.76
2023-02-23 15:00:00+05:30,3,64,17.3,191.554,150.246,10,14.194,20.9,29.83
2023-02-23 16:00:00+05:30,3,64,17.3,198.707,151.519,10.011,15,26.1,27.47
2023-02-23 17:00:00+05:30,3,64,17.3,202,154,10,15,26.6,19.43
2023-02-23 18:00:00+05:30,3,64,17.3,202.617,153.691,10,15,28.3,16.13
2023-02-23 19:00:00+05:30,2.995,64,17.314,206,151.414,10,14.805,27.9,36.33
2023-02-23 20:00:00+05:30,2.984,64,17.4,205.36,148.52,10,14,29.9,11.71
2023-02-23 21:00:00+05:30,2.885,64,17.385,201.399,145.098,10,14,30.1,11.32
2023-02-23 22:00:00+05:30,2.782,64,17.3,197.262,139.417,9.815,13.815,26.1,40.54
2023-02-23 23:00:00+05:30,2.7,64,17.3,194,137,9,13,27.1,14.09
2023-02-24 00:00:00+05:30,2.681,64,17.299,192.5,135.545,9,13,21,20.48
2023-02-24 01:00:00+05:30,2.589,64,17.289,185.55,128.663,9,12.888,18.2,26.43
2023-02-24 02:00:00+05:30,2.494,64,17.206,181.365,125.841,8.841,12,16.5,30.31
2023-02-24 03:00:00+05:30,2.4,64,17.296,177.177,124.532,8,12,15.4,32.75
2023-02-24 04:00:00+05:30,2.4,64,17.3,173.273,122.285,8,11.83,14.6,34.74
2023-02-24 05:00:00+05:30,2.387,64,17.287,169.46,118.73,8,11,14.3,35.16
2023-02-24 06:00:00+05:30,2.3,64,17.201,166,116.572,8,11,14.1,35.62
2023-02-24 07:00:00+05:30,2.281,64,17.2,165.234,113.79,8,11,13.5,36.76
2023-02-24 08:00:00+05:30,2.2,64,17.2,161.307,112.598,7.799,11,13.3,37.79
2023-02-24 09:00:00+05:30,2.2,64,17.212,158,110.809,7,11,12.7,39.88
2023-02-24 10:00:00+05:30,2.2,64,17.278,158.873,110.218,7,11,12.2,41.51
2023-02-24 11:00:00+05:30,2.2,64,17.162,162.768,111.537,7.192,11,12.1,42.4
2023-02-24 12:00:00+05:30,2.221,64,16.92,168.202,114.449,8,11,11.7,43.22
2023-02-24 13:00:00+05:30,2.311,64,16.589,178.909,116.455,8,11.114,17.5,77.59
2023-02-24 14:00:00+05:30,2.4,64,16.479,187.672,120.627,8,12,17,32.74
2023-02-24 15:00:00+05:30,2.412,64,16.4,194.944,123.236,8.118,12,21.5,24.56
2023-02-24 16:00:00+05:30,2.5,64,16.4,202.571,125.143,9,12,25.4,42.94
2023-02-24 17:00:00+05:30,2.5,64,16.382,206.75,126,8.989,12,28,13.87
2023-02-24 18:00:00+05:30,2.5,64,16.3,210,126,9,12,29.7,12.3
2023-02-24 19:00:00+05:30,2.483,64,16.301,209.337,125.359,8.834,12,29.1,21.21
2023-02-24 20:00:00+05:30,2.387,64,16.313,205.47,121.735,8,12,30.7,9.85
2023-02-24 21:00:00+05:30,2.3,64,16.4,202,120,8,12,30.6,9.54
2023-02-24 22:00:00+05:30,2.282,64,16.4,200.588,118.588,8,11.824,26.7,25.44
2023-02-24 23:00:00+05:30,2.2,64,16.4,193.281,111.64,7.82,11,28.1,11.36
2023-02-25 00:00:00+05:30,2.184,64,16.4,189.341,109.494,7,10.835,22.2,17.15
2023-02-25 01:00:00+05:30,2.1,64,16.378,185.322,106.497,7,10,19.6,22.33
2023-02-25 02:00:00+05:30,2.088,64,16.3,182,103.881,7,10,18.1,25.64
2023-02-25 03:00:00+05:30,2,64,16.3,181.85,102.925,7,10,16.9,28.69
2023-02-25 04:00:00+05:30,1.965,64,16.266,176.609,100.304,7,9.652,16.3,31.15
2023-02-25 05:00:00+05:30,1.9,64,16.2,173.24,98.62,6.81,9,15.4,33.48
2023-02-25 06:00:00+05:30,1.894,64,16.236,169.168,96.457,6,9,14.7,35.79
2023-02-25 07:00:00+05:30,1.881,64,16.378,166,93.672,6,9,14.2,37.51
2023-02-25 08:00:00+05:30,1.8,64,16.311,165.218,92,6,9,13.4,39.8
2023-02-25 09:00:00+05:30,1.8,64,16.353,162,91.843,6,9,13.1,40.58
2023-02-25 10:00:00+05:30,1.8,64,16.121,162,91.006,6,9,12.8,41.99
2023-02-25 11:00:00+05:30,1.8,64,16.2,162,91,6,9,12.5,43.14
2023-02-25 12:00:00+05:30,1.814,64,16.186,164.247,91.949,6.107,9,12.2,44
2023-02-25 13:00:00+05:30,1.918,64,16.083,179.48,98.555,7,9.185,17.5,74.76
2023-02-25 14:00:00+05:30,2,64,15.98,187.573,101.59,7,10,17.7,31.55
2023-02-25 15:00:00+05:30,2.019,64,15.825,195.509,104.331,7,10,22.2,23.19
2023-02-25 16:00:00+05:30,2.1,64.21,15.5,203.682,106.21,7,10,25.4,43.8
2023-02-25 17:00:00+05:30,2.1,65,15.5,210.462,107.115,7,10,28.1,15.4
2023-02-25 18:00:00+05:30,2.1,65,15.5,214,107.723,7,10,30,14.41
2023-02-25 19:00:00+05:30,2.08,65,15.5,213.458,105.605,7,10,28.9,19.86
2023-02-25 20:00:00+05:30,2,65,15.5,209.311,103.311,7,10,31.5,11.6
2023-02-25 21:00:00+05:30,1.984,65,15.5,205.352,99.62,6.944,9.838,31.5,11.01
2023-02-25 22:00:00+05:30,1.9,65,15.5,201.235,97.426,6.809,9,27.2,31.09
2023-02-25 23:00:00+05:30,1.882,65,15.5,197.283,94.462,6,9,28.8,14.05
2023-02-26 00:00:00+05:30,1.8,65,15.499,193.449,91.862,6,9,22.9,19.49
2023-02-26 01:00:00+05:30,1.78,65,15.5,189.356,90.437,6,8.799,20.3,24.06
2023-02-26 02:00:00+05:30,1.7,65,15.483,186,87.828,6,8,18.6,28.14
2023-02-26 03:00:00+05:30,1.7,65,15.428,184.891,86.487,6,8,17.6,30.4
2023-02-26 04:00:00+05:30,1.688,65,15.488,181.538,84.885,6,8,17.5,30.6
2023-02-26 05:00:00+05:30,1.6,65,15.384,178,83.842,5.842,8,17.7,30.21
2023-02-26 06:00:00+05:30,1.6,65,15.335,177.29,82.645,5,8,17.3,30.98
2023-02-26 07:00:00+05:30,1.585,65,15.48,173.295,80.648,5,7.824,16.8,31.75
2023-02-26 08:00:00+05:30,1.5,65,15.4,170,78.901,5,7,16.3,32.54
2023-02-26 09:00:00+05:30,1.5,65,15.412,170,78,5,7,15.2,34.41
2023-02-26 10:00:00+05:30,1.5,65,15.5,170,78,5,7,14.6,35.5
2023-02-26 11:00:00+05:30,1.518,65,15.463,170.737,78.369,5,7.184,14.2,37.24
2023-02-26 12:00:00+05:30,1.6,65,15.299,174.989,80.258,5,8,13.4,39.51
2023-02-26 13:00:00+05:30,1.615,65,15.285,183.195,82.747,5.149,8,15.8,82.4
2023-02-26 14:00:00+05:30,1.7,65,15.179,191.495,87.258,6,8,18.9,28.43
2023-02-26 15:00:00+05:30,1.714,65,15.11,198.989,88.39,6,8.143,23,22.42
2023-02-26 16:00:00+05:30,1.8,65,15.174,206.517,91.129,6,9,23.4,55.18
2023-02-26 17:00:00+05:30,1.8,65,15.015,210,92,6,9,29.3,15
2023-02-26 18:00:00+05:30,1.8,65,15.1,210,92,6,9,30.9,13.78
2023-02-26 19:00:00+05:30,1.8,65,15.1,210,92,6,9,27.2,44.01
2023-02-26 20:00:00+05:30,1.783,65,15.1,210,91.27,6,8.831,31.6,13.06
2023-02-26 21:00:00+05:30,1.7,65,15.101,209.322,87.492,6,8,31.7,13.08
2023-02-26 22:00:00+05:30,1.682,65,15.096,205.297,84.648,5.824,8,26.3,39.11
2023-02-26 23:00:00+05:30,1.6,65,15.1,202,83,5,8,29.4,15.35
2023-02-27 00:00:00+05:30,1.6,65,15.107,200.436,82.536,5,8,23.7,21.18
2023-02-27 01:00:00+05:30,1.588,65,15.099,193.449,80.862,5,7.862,21.3,25.41
2023-02-27 02:00:00+05:30,1.5,65,15.088,190,79.608,5,7,19.8,29.31
2023-02-27 03:00:00+05:30,1.5,65,15,189.2,77.8,5,7,18.8,33.26
2023-02-27 04:00:00+05:30,1.5,65,15,186,77,5,7,18.3,35.82
2023-02-27 05:00:00+05:30,1.489,65,15,185.101,76.55,5,7,17.9,37.78
2023-02-27 06:00:00+05:30,1.4,65,15,178,73,5,7,17.5,38.75
2023-02-27 07:00:00+05:30,1.4,65,14.987,177.194,72.522,5,7,17.1,39.74
2023-02-27 08:00:00+05:30,1.4,65,14.913,174,70.869,5,7,16.2,41.78
2023-02-27 09:00:00+05:30,1.382,65,15,173.268,69.98,4.817,6.817,15.4,43.67
2023-02-27 10:00:00+05:30,1.3,65,14.981,170.75,69.813,4,6,15,44.8
2023-02-27 11:00:00+05:30,1.32,65,14.9,174.795,69.322,4.199,6.199,14.7,46.33
2023-02-27 12:00:00+05:30,1.4,65,14.898,179.511,71.567,5,7,14.7,46.99
2023-02-27 13:00:00+05:30,1.416,65,14.869,187.241,74.31,5,7,17.7,80.19
2023-02-27 14:00:00+05:30,1.5,65,14.644,196.237,76.373,5,7,20.1,34.84
2023-02-27 15:00:00+05:30,1.5,65,14.4,206,78,5,7,24.1,27.3
2023-02-27 16:00:00+05:30,1.5,65,14.4,206,78,5,7,25.2,42.6
2023-02-27 17:00:00+05:30,1.5,65,14.4,206,78,5,7,29.4,18.89
2023-02-27 18:00:00+05:30,1.5,65,14.4,206,78,5,7,30.7,15.42
2023-02-27 19:00:00+05:30,1.5,65,14.4,206,78,5,7,29.9,23.26
2023-02-27 20:00:00+05:30,1.5,65,14.4,206,78,5,7,31.5,13.52
2023-02-27 21:00:00+05:30,1.5,65.115,14.389,206.46,77.655,5,7,31.4,13.2
2023-02-27 22:00:00+05:30,1.48,66,14.314,209.459,74.8,5,7,27.3,33.56
2023-02-27 23:00:00+05:30,1.4,66,14.4,206,74,5,7,29,15.49
2023-02-28 00:00:00+05:30,1.4,66,14.378,205.528,73.528,5,7,23.1,22.12
2023-02-28 01:00:00+05:30,1.385,65.85,14.202,201.401,69.85,4.85,6.85,20.3,26.44
2023-02-28 02:00:00+05:30,1.3,65,14.186,197.244,68.667,4,6,18.6,29.6
2023-02-28 03:00:00+05:30,1.3,65,14.1,194,67,4,6,18.1,30.99
2023-02-28 04:00:00+05:30,1.3,65,14.1,194,67,4,6,17.8,32.27
2023-02-28 05:00:00+05:30,1.281,65,14.138,192.471,66.426,4,6,17.3,35.27
2023-02-28 06:00:00+05:30,1.2,65,14.28,185.205,63.801,4,6,16.9,36.7
2023-02-28 07:00:00+05:30,1.2,65,14.2,182,63,4,6,16.7,36.9
2023-02-28 08:00:00+05:30,1.2,65,14.201,181.451,62.6,4,6,16.3,37.32
2023-02-28 09:00:00+05:30,1.2,65,14.214,178,60,4,6,15.9,37.74
2023-02-28 10:00:00+05:30,1.2,65,14.282,178,60,4,6,15.9,37.47
2023-02-28 11:00:00+05:30,1.2,65,14.2,178,60,4,6,16,37.77
2023-02-28 12:00:00+05:30,1.187,65,14.18,178,59.8,4,5.8,15.8,38.53
2023-02-28 13:00:00+05:30,1.119,65,14.1,178,59.372,4,5.186,16.6,77.38
2023-02-28 14:00:00+05:30,1.2,65,14.1,178.823,61.366,4,6,21,28.61
2023-02-28 15:00:00+05:30,1.2,65,14.072,182.854,63,4,6,24.2,24.07
2023-02-28 16:00:00+05:30,1.2,65,13.914,186.838,63.21,4,6,20.4,50.22
